id,drug,ae,path_found
pos_2231,chlorambucil,"acute renal failure,fever,hypereosinophilia,skin rash",FALSE
pos_3615,clonidine,bradycardia,FALSE
negsent1_1198,tigecycline,adverse effect,FALSE
pos_509,g-csf,"neutrophilic dermatoses,skin eruptions",FALSE
pos_2800,methotrexate,erosion of psoriatic plaques,FALSE
pos_2142,gabapentin,renal impairment,FALSE
pos_4045,sodium bisulfite,contact dermatitis,FALSE
negsent1_1113,progestin,"absence of hyperplasia,squamous metaplasia",FALSE
negsent1_606,posaconazole,trichosporonosis,FALSE
pos_2503,mp,transient renal failure,FALSE
pos_1158,"interferon-alpha,interleukin-2",progressive anemia,FALSE
pos_182,methotrexate,lung cancer,FALSE
negsent1_804,haloperidol,control,FALSE
negsent1_748,minoxidil,deaths,FALSE
pos_305,colchicine,colchicine intoxication,FALSE
negsent1_1471,"olanzapine,lorazepam",akathisia,FALSE
pos_1609,warfarin,"diplopia,discomfort,haematoma,lagophthalmos",FALSE
pos_1621,gemcitabine,"myositis,radiation recall dermatitis",FALSE
pos_3942,acetohexamide,"confusion,head trauma,systemic hypoglycemic reaction",FALSE
negsent1_664,"clarithromycin,carbamazepine,carbamazepine-10,11-epoxide",discontinuation,FALSE
negsent1_542,"interferon alpha,ribavirin","combination therapy,previous treatment by interferon alpha",FALSE
pos_1234,captopril,pemphigus,FALSE
negsent1_977,carbamazepine,,FALSE
pos_4168,clozapine,rhabdomyolysis,FALSE
negsent1_792,lithium,renal failure,FALSE
pos_2743,adrenocorticotropic hormone,hyperkalemia,FALSE
pos_2121,citalopram,"chest tightness,dizziness",FALSE
neg_60,cyclosporin,cholelithiasis,FALSE
pos_3965,mtx,pneumonitis,FALSE
pos_1563,dipyrone,granulocytopenia,FALSE
pos_3445,inh,neurotoxicity,FALSE
negsent1_1408,metamizole,pain,FALSE
pos_3779,albendazole,"abdominal pain,fever,worsening diarrhea",FALSE
negsent1_231,dobutamine,,FALSE
pos_2548,cisplatin,acute coronary events,FALSE
pos_858,enoxaparin,generalized exanthem,FALSE
pos_2224,ifn-alpha,graves' disease,FALSE
pos_2064,itraconazole,fatal hepatitis,FALSE
pos_976,"1,24(oh)2d3,thiazide,vitamin d3",hypercalcemia,FALSE
negsent1_692,"theophylline,zafirlukast",areas under the curve,FALSE
pos_3669,foscarnet,"electrolyte disorders,severe hypomagnesemia",FALSE
pos_2248,"etanercept,insulin,meglitinides,sulfonylureas","hypoglycemia,hypoglycemia",FALSE
negsent1_259,lenalidomide,recovery of normal hematopoiesis,FALSE
pos_3207,verapamil,sustained hypotension,FALSE
negsent1_609,tranexamic acid,intrathecal injection,FALSE
neg_92,mtx,"cirrhosis,death",FALSE
pos_2124,methylprednisolone,"seizures,transient blindness",FALSE
pos_3332,methotrexate,progressive interstitial lung disease,FALSE
pos_3628,magnesium sulfate,lactogenesis,FALSE
pos_3403,cisplatin,anaphylactoid reactions,FALSE
pos_1375,clioquinol,acute amnestic episode,FALSE
pos_2200,flunitrazepam,acute ischaemia of the left leg,FALSE
negsent1_117,olanzapine,dementia with behavioral disturbance and psychosis,FALSE
pos_3877,fludarabine,dat became positive with anti-igg and anti-c3d antiglobulins,FALSE
pos_2194,heparin,thrombocytopenia,FALSE
negsent1_115,olanzapine,,FALSE
pos_3000,rifampicin,renal failure,FALSE
negsent1_435,"capecitabine,diltiazem","headache,radiation therapy",FALSE
pos_4036,danazol,"gingival bleeding,purpura",FALSE
negsent1_1301,"imiquimod,topical imiquimod,cryotherapy",superficial basal cell carcinomata,FALSE
pos_2362,linezolid,"acute interstitial nephritis,dress,drug rash with eosinophilia and systemic symptoms",FALSE
pos_1591,statin,myasthenic syndrome,FALSE
pos_3264,"cefoxitin,gentamicin",acute tubular necrosis,FALSE
pos_4095,bleomycin,"acral necrosis,raynaud's phenomenon",FALSE
pos_3904,amiodarone,thyrotoxicosis,FALSE
pos_139,pyridostigmine,rippling phenomena worsened,FALSE
negsent1_614,phenytoin,deterioration,FALSE
negsent1_1450,"brompheniramine,dextromethorphan",,FALSE
negsent1_32,thalidomide,peripheral neuropathy,FALSE
pos_3679,acyclovir,neurotoxicity,FALSE
pos_3559,"5-fu,levamisole,warfarin",increase of inr,FALSE
negsent1_1068,venlafaxine,major depression,FALSE
pos_1007,pantoprazole,ain,FALSE
pos_2059,anastrozole,renal injury,FALSE
pos_3495,gentamicin,acute renal failure,FALSE
pos_1338,interferon,"macular edema,retinopathy",FALSE
pos_1944,clozapine,tardive ogc,FALSE
pos_938,fk506,renal tubular acidosis,FALSE
pos_2448,hydroxychloroquine,retinal toxicity,FALSE
pos_3956,cephalexin,rash,FALSE
pos_2889,nicotinic acid,fulminant hepatic failure,FALSE
pos_2518,cyproterone acetate,abnormal liver function tests,FALSE
negsent1_1448,leflunomide,pulmonary-renal syndrome,FALSE
pos_1145,disulfiram,fulminant hepatic failure,FALSE
pos_574,interferon-beta,minimal change nephrotic syndrome,FALSE
neg_109,clozapine,serotonin syndrome,FALSE
negsent1_430,theophylline,,FALSE
negsent1_818,"epinephrine,topical 1:1000 epinephrine",endoscopic sinus surgery,FALSE
negsent1_642,"verapamil,intravenous verapamil,intravenous beta-blocking agents",contraindication,FALSE
pos_861,cefuroxime,immune hemolysis,FALSE
pos_2102,vrc,angio-oedema,FALSE
pos_1634,temozolomide,"brain abscess with listeria monocytogenes,cutaneous kaposi's sarcoma,immunosuppression,infections with pneumocystis jiroveci pneumonia,t-cell lymphocytopenia",FALSE
pos_3844,"magnesium sulfate,mgso4","neuromuscular blockade,potentiation of muscle relaxants",FALSE
pos_3733,chop,supravenous hyperpigmentation,FALSE
pos_1034,"chloroquine,quinacrine","maculopathy,severe maculopathy",FALSE
pos_2753,lorazepam,paradoxical precipitation of tonic seizures,FALSE
pos_3219,cimetidine,fever,FALSE
pos_884,cbz,sle,FALSE
negsent1_761,tamoxifen,,FALSE
negsent1_311,tobramycin,"adverse drug reaction,improvement after discontinuation",FALSE
negsent1_787,"cyclosporine,intravenous cyclosporine",,FALSE
pos_728,gabapentin,status epilepticus,FALSE
pos_2716,isotretinoin,"excessive glare sensitivity,poor night vision",FALSE
pos_4236,vinorelbine,siadh,FALSE
negsent1_217,acenocoumarol,returned home after 10 days without sequelae,FALSE
neg_102,valproate,camptocormia,FALSE
negsent1_119,lithium,"acute renal failure,lithium toxicity",FALSE
pos_274,"cilastatin,imipenem",proconvulsive,FALSE
negsent1_352,"calcitonin,salmon calcitonin",osteomuscular diseases,FALSE
pos_2004,4-chloro-7-nitrobenzofurazan,allergic contact dermatitis,FALSE
pos_345,5-fu,ectropion,FALSE
pos_2534,alum,aluminum toxicity,FALSE
pos_1919,"colchicine,statin",myopathy,FALSE
pos_2809,calcium hopantenate,fatal acute encephalopathy,FALSE
pos_424,gemcitabine,linear immunoglobulin a bullous dermatosis,FALSE
pos_84,cyclophosphamide,human teratogen,FALSE
negsent1_764,"interferon beta 1a,interferon,interferon beta 1b",,FALSE
negsent1_1284,dofetilide,"proarrhythmic effects,acute severe ischemia",FALSE
pos_810,sasp,"atypical lymphocytosis,high fever,liver dysfunction,skin rash",FALSE
pos_761,clozapine,akathisia,FALSE
pos_1845,"bleomycin,cisplatin,etoposide",localized pigmentation,FALSE
pos_322,nevirapine,sjs,FALSE
pos_1298,vancomycin,csfe,FALSE
pos_2677,mianserin,panic anxiety,FALSE
pos_820,ifnalpha,focal segmental glomerulosclerosis,FALSE
pos_91,losartan,angioedema,FALSE
pos_2467,ivig,acute renal failure,FALSE
pos_3681,acyclovir,"central nervous system side effects,neurotoxicity",FALSE
pos_1988,cyproterone acetate,severe hepatocellular dysfunction,FALSE
pos_1912,erlotinib,pulmonary toxicity,FALSE
pos_1229,rofecoxib,lower gastrointestinal symptoms,FALSE
pos_603,levofloxacin,ten,FALSE
pos_2286,octreotide,prolonged hypoglycemia,FALSE
negsent1_797,desipramine,symptoms disappeared,FALSE
pos_2826,gold,bilateral interstitial pulmonary abnormalities,FALSE
pos_193,fluoxetine,death,FALSE
pos_4133,flutamide,"flutamide withdrawal syndrome,prolonged prostate-specific antigen response",FALSE
pos_1584,cloxacillin,"hypersensitivity,ige-mediated allergic reactions",FALSE
negsent1_755,etanercept,granulomatous reactions,FALSE
pos_2137,temozolomide,disseminated salmonellosis,FALSE
pos_3185,scopolamine,unilateral acute angle-closure glaucoma,FALSE
pos_888,heparin,"acute renal failure,hat,recurrent arteriothromboses,thrombocytopenia",FALSE
neg_83,methysergide,migraine headaches,FALSE
pos_580,lansoprazole,thrombocytopenia,FALSE
pos_3011,methotrexate,hepatotoxicity,FALSE
pos_1144,disulfiram,fulminant hepatic failure,FALSE
pos_3270,"disopyramide,quinidine,amiodarone","arrhythmia,atypical ventricular tachycardia,torsade de pointes",FALSE
pos_4081,heroin,stroke,FALSE
pos_1575,phenol,acute unilateral total visual loss,FALSE
pos_1164,warfarin,hypersensitivity,FALSE
neg_14,"ifn,ifn-beta-1b",nephrotic syndrome,FALSE
pos_3614,mmc,"hus,massive pulmonary bleeding",FALSE
pos_3329,propranolol,central nervous system disturbances,FALSE
pos_462,amphotericin b,seizures,FALSE
pos_2830,hdarac,cerebellar toxicity,FALSE
pos_396,ticlopidine,interstitial pulmonary disease,FALSE
pos_283,vigabatrin,visual field loss,FALSE
negsent1_1226,tigecycline,treatment of a complicated skin and skin-structure infection,FALSE
negsent1_1037,"carboplatin,cisplatin,steroids","administration,desensitization",FALSE
pos_1370,imiquimod,verrucous plaque,FALSE
pos_3233,disulfiram,catatonia,FALSE
pos_3810,lithium,"cdi,ndi",FALSE
pos_3760,captopril,pseudocholangitis,FALSE
negsent1_816,"fluvoxamine,milnacipran,imipramine",changes in alpha(1)-adrenoceptor occupancy by endogenous norepinephrine,FALSE
pos_1196,"interferon,interferon alpha",vogt-koyanagi-harada disease,FALSE
negsent1_102,aspirin,,FALSE
pos_2646,"cyclophosphamide,indomethacin",acute hyponatraemia,FALSE
pos_2409,"calcium polystryrene sulfonate,kalimate",colonic mucosal necrosis,FALSE
pos_742,"rapamycin,sirolimus,sr","pneumonitis,pulmonary infiltrate",FALSE
pos_449,rofecoxib,decline in glomerular filtration rate,FALSE
pos_3106,captopril,acute renal failure,FALSE
negsent1_84,"dapsone,systemic corticosteroids,topical emollient",,FALSE
negsent1_1190,"prednisone,steroid preparations",intradermal testing,FALSE
negsent1_285,insulin,blood glucose determinations,FALSE
pos_1410,irbesartan,"angio-oedema,hypotensive shock",FALSE
pos_2501,calcineurin,severe aphthous stomatitis,FALSE
pos_88,losartan,angioedema,FALSE
pos_1026,doxorubicin,toxic myelopathy,FALSE
pos_2470,vancomycin,anaphylactic reaction,FALSE
negsent1_1232,"theophylline,steroids",,FALSE
neg_133,cyclosporine,nephrotoxicity,FALSE
pos_3059,sulindac,isolated idential sensory neuropathy,FALSE
pos_3132,disulfiram,toxic hepatitis,FALSE
pos_1447,venlafaxine,ui,FALSE
pos_3938,gnrh-a,thrombosis,FALSE
pos_3653,sweet spirits of nitre,sudden death,FALSE
pos_2332,olanzapine,priapism,FALSE
negsent1_223,sodium phenylbutyrate,therapy,FALSE
pos_3575,celiprolol,hypersensitivity pneumonitis,FALSE
negsent1_704,methotrexate,toxicity,FALSE
pos_2888,phenytoin,"fever,hypersensitivity reactions,lymphadenopathy,rash",FALSE
pos_4132,"flutamide,flutamide","decrease in prostate-specific antigen,flutamide withdrawal syndrome",FALSE
negsent1_991,levothyroxine,loss of therapeutic control,FALSE
neg_84,methanol,visual impairment,FALSE
pos_63,brimonidine,"lethargic,poorly responsive",FALSE
pos_72,arsenic trioxide,"decrease in the d-dimers,slight decrease in peripheral blood leukocytes",FALSE
pos_2527,disulfiram,hepatitis,FALSE
negsent1_1432,"cyclosporine,methotrexate",,FALSE
negsent1_1010,tegaserod,"warning letter to physicians,change in the prescription labeling",FALSE
pos_1580,"ifn beta,interferon-beta",hepatotoxicity,FALSE
pos_2759,allopurinol,hypersensitivity,FALSE
pos_3533,danazol,acute pancreatitis,FALSE
pos_2576,phenobarbital,severe hepatotoxicity,FALSE
pos_3982,"magnesium,magnesium sulfate",magnesium toxicosis,FALSE
pos_4072,methyldopa,liver injury,FALSE
pos_3737,phenytoin,phenytoin toxicity,FALSE
negsent1_498,"heparin,low-molecular-weight heparin","spontaneous hemothorax,pulmonary embolism",FALSE
negsent1_1214,ritodrine,clinical symptoms,FALSE
pos_2135,ciprofloxacin,"sjs,vbds",FALSE
pos_2848,captopril,lichen planus pemphigoides,FALSE
negsent1_554,efavirenz,adverse effects,FALSE
pos_1223,atra,scrotal ulcer,FALSE
pos_294,bleomycin,acral vascular toxicity,FALSE
pos_1405,propofol,pancreatitis,FALSE
pos_1216,ziprasidone,tardive dyskinesia,FALSE
pos_3551,phenylpropanolamine,methemoglobinemia,FALSE
pos_819,interferon-alpha,focal segmental glomerulosclerosis,FALSE
negsent1_1451,prothrombin complex concentrate,treatment of active bleeding in haemophiliacs with inhibitors,FALSE
pos_542,warfarin,hematochezia,FALSE
pos_676,rifabutin,side-effect on retinal function,FALSE
pos_1803,"citalopram,fentanyl",serotonin syndrome,FALSE
pos_2841,cyclosporine a,herpes simplex esophagitis,FALSE
negsent1_1343,"phenelzine,haloperidol",,FALSE
pos_1482,gemcitabine,radiation recall,FALSE
pos_3838,loperamide,loperamide poisoning,FALSE
pos_1524,l-dopa,dyskinesias,FALSE
pos_1440,sirolimus,hepatotoxicity,FALSE
pos_4270,clozapine,eosinophilia,FALSE
pos_1082,"dimethyl sulfoxide,dmso",eosinophilic cystitis,FALSE
pos_1096,clozapine,sudden death,FALSE
pos_1629,pegvisomant,"hepatic enzyme disturbances,hepatitis",FALSE
negsent1_1274,phenytoin,"pain,discoloration,edema",FALSE
pos_1470,penicillin,"chills,feeling cold,worsening headache",FALSE
negsent1_1099,"sunitinib,interleukin-2,interferon-alpha2a,vinorelbine,gemcitabine,capecitabine,oral sunitinib","nephrectomy,disease progression",FALSE
pos_1274,tacrolimus,oral mucosa pigmentation,FALSE
negsent1_566,venlafaxine,adverse effects,FALSE
pos_3684,tryptophan,eosinophilia myalgia syndrome,FALSE
pos_1466,"azathioprine,prednisone","diabetes mellitus,exocrine pancreatic insufficiency",FALSE
pos_3346,pas,hypoglycaemia,FALSE
pos_3387,methotrexate,"bone marrow aplasia,severe skin rash",FALSE
pos_2726,decadron,cataracts,FALSE
pos_1445,capecitabine,multifocal leukoencephalopathy,FALSE
pos_183,cocaine,refractory coronary vasospasm,FALSE
pos_3530,danazol,acute pancreatitis,FALSE
negsent1_504,"penicillamine,corticosteroid",,FALSE
pos_993,minocycline,cutaneous hyperpigmentation,FALSE
negsent1_646,paracetamol,,FALSE
negsent1_1329,itraconazole,hepatic injury,FALSE
pos_1598,hcq,torsade de pointes,FALSE
negsent1_394,"calcitonin,salmon calcitonin","skin prick test,intramuscular challenge test",FALSE
pos_380,"lansoprazole,omeprazole,pantoprazole",pheripheral edema,FALSE
pos_621,epoprostenol,erythroderma,FALSE
pos_2209,amantadine,corneal edema,FALSE
negsent1_1453,methotrexate,intramuscular injections,FALSE
pos_3093,methyl g: calgb,severe neurotoxicity,FALSE
pos_1864,pge1,gastric mucosa foveolar hyperplasia,FALSE
pos_2327,sertraline,rhabdomyolysis,FALSE
negsent1_783,adenosine,"acceleration of ventricular response,emergent cardioversion",FALSE
pos_1450,alpha interferon,hypothyroidism,FALSE
negsent1_16,nitrofurantoin,"dysuria,enterococcus isolated from urine culture",FALSE
pos_872,interferon-alpha,hyperpigmentation,FALSE
pos_1182,"fluoxetine,sertraline","itch,skin rash",FALSE
pos_3006,gold,nephropathy,FALSE
pos_3035,propranolol,"diabetic coma,hyperglycemia",FALSE
pos_2107,methylphenidate,enuresis,FALSE
negsent1_1254,"triamcinolone,intravitreal triamcinolone",choroidal neovascularization,FALSE
pos_131,citalopram,"8-hydroacy-desmethylclomipramine plasma level decrease,desmethylclomipramine plasma level increase",FALSE
pos_1537,ifosfamide,ncse,FALSE
negsent1_750,cisplatin,,FALSE
negsent1_883,"enalapril,steroid",,FALSE
pos_2517,cyproterone acetate,severe acute hepatitis,FALSE
pos_1339,ifn,"decreased vision,macular edema",FALSE
negsent1_45,"methotrexate,oral corticosteroids",chronic severe asthma,FALSE
negsent1_199,"lithium,lithium therapy",clinical-electroencephalographic recovery,FALSE
pos_1581,ifn beta,"hepatitis,liver injury",FALSE
negsent1_625,sunitinib,"dialysis,synergistic side effects",FALSE
pos_4026,"carbamazepine,clarithromycin","ataxia,dizziness,drowsiness,toxic symptoms",FALSE
pos_567,"interferon alfa,ribavirin",sarcoidosis,FALSE
pos_3610,morphine,"hypertension,intracerebral hemorrhage,respiratory failure,status epilepticus",FALSE
negsent1_1150,clozapine,eosinophilia,FALSE
pos_2747,valproate,camptocormia,FALSE
pos_1387,risperidone,increased mood symptoms,FALSE
negsent1_1007,propafenone,absence of recurrence,FALSE
negsent1_681,salsalate,,FALSE
negsent1_1088,tacrolimus,therapy,FALSE
pos_1166,"5-fluorouracil,5-fu",peripheral neuropathy,FALSE
pos_395,ticlopidine,pulmonary symptoms,FALSE
negsent1_561,aspirin,juvenile rheumatoid arthritis,FALSE
pos_2240,tdf,"irreversible renal failure,rickets",FALSE
pos_1769,bevacizumab,infectious endophthalmitis,FALSE
negsent1_515,leflunomide,commenced taking leflunomide,FALSE
negsent1_1250,"homochlorcyclizine hydrochloride,calcium stearate",lymphocyte stimulation test,FALSE
negsent1_1055,"alendronate,alendronate sodium",treated,FALSE
pos_3415,interferon alfa,anterior ischemic optic neuropathy,FALSE
pos_982,dgtx,"cardiac dgtx toxicity,total av-block",FALSE
negsent1_72,"colchicine,grapefruit juice","high doses,viral upper respiratory tract infection",FALSE
pos_3513,quinapril,irritating cough,FALSE
pos_3310,vincristine,"bilateral acoustic (viii) nerve palsy,neurotoxicity",FALSE
pos_199,nimesulide,renal insufficiency,FALSE
pos_272,"cilastatin,imipenem",neutropenic fever,FALSE
pos_1636,topiramate,angle-closure glaucoma,FALSE
pos_3646,clofazimine,abdominal pain,FALSE
pos_801,isoniazid,anaphylaxis,FALSE
pos_3130,cyclophosphamide,"lung disease,respiratory insufficiency",FALSE
pos_1683,"5-fluorouracil,leucovorin,oxaliplatin",hemolytic-uremic syndrome,FALSE
pos_287,ifn-alpha,changes in serotonergic or noradrenergic neurotransmission,FALSE
pos_1890,azathioprine,vod,FALSE
pos_2491,tmp-smx,"acute liver toxicity,liver toxicity",FALSE
negsent1_1062,mesalazine,,FALSE
pos_103,diphenylhydantoin,gingival hyperplasia,FALSE
negsent1_951,diphenylhydantoin,"withdrawal of diphenylhydantoin,porphyrin precursor excretion",FALSE
pos_2946,ampicillin,acute exacerbations,FALSE
pos_4143,"depakote,divalproex sodium",symptomatic methemoglobinemia,FALSE
pos_1376,clioquinol,"retrograde amnesia,transient global amnesia",FALSE
pos_309,lithium carbonate,incontinence,FALSE
pos_1784,"fluvoxamine,milnacipran",piloerection,FALSE
pos_4141,"creon 10,pancrease mt 16,viokase",vomiting,FALSE
pos_2067,baclofen,impair sexual function,FALSE
pos_3447,"inh,isoniazid",neurotoxicity,FALSE
pos_1899,rifampin,hypothyroidism,FALSE
negsent1_391,lithium,serum calcium concentrations,FALSE
pos_3746,methotrexate,nodules,FALSE
pos_2053,l-asparaginase,posterior reversible encephalopathy,FALSE
pos_1037,phenylpropanolamine,cerebral infarcts,FALSE
negsent1_1489,cyclosporine,,FALSE
negsent1_1143,rituximab,,FALSE
negsent1_1051,calcitonin,skin prick test,FALSE
negsent1_1022,heparin,"thrombocytopenia,hemorrhagic complications",FALSE
pos_1452,recombinant alpha interferon,thyroid dysfunction,FALSE
pos_3090,gold,neuropathy,FALSE
pos_1874,"recombinant human interferon gamma,rifn-gamma","sle,systemic lupus erythematosus",FALSE
pos_1633,"amb,amphotericin b","anaemia,fever,hypokalaemia,malaise,renal impairment",FALSE
pos_4232,mtx,overwhelming hepatic necrosis,FALSE
pos_29,calcipotriol,irritant type of reaction,FALSE
pos_2955,hydrochlorothiazide,chronic photosensitivity,FALSE
negsent1_1360,"lithium,steroid",nephrotic syndrome,FALSE
